search_type,oof_log_rmse,weights
random_dirichlet,0.12709061506916153,0.51466 | 0.21234 | 0.02517 | 0.02812 | 0.17303 | 0.04667
random_dirichlet,0.12709066614587688,0.70081 | 0.05097 | 0.04592 | 0.00703 | 0.18528 | 0.01000
random_dirichlet,0.1270908530552468,0.48144 | 0.08297 | 0.19262 | 0.00055 | 0.20852 | 0.03390
random_dirichlet,0.1270908534064798,0.64973 | 0.02403 | 0.21845 | 0.00064 | 0.04387 | 0.06329
random_dirichlet,0.12709104143805627,0.47559 | 0.00504 | 0.03994 | 0.28109 | 0.17469 | 0.02366
random_dirichlet,0.1270912146002121,0.64112 | 0.04414 | 0.14344 | 0.02923 | 0.05106 | 0.09101
random_dirichlet,0.12709123230245148,0.53299 | 0.00784 | 0.02741 | 0.12723 | 0.30118 | 0.00334
random_dirichlet,0.12709139562385455,0.53531 | 0.01473 | 0.12681 | 0.11527 | 0.11308 | 0.09480
random_dirichlet,0.12709153154553438,0.49576 | 0.12939 | 0.00110 | 0.10259 | 0.25604 | 0.01512
random_dirichlet,0.127091565630027,0.63900 | 0.06465 | 0.10415 | 0.07472 | 0.04639 | 0.07109
random_dirichlet,0.1270918844102828,0.52843 | 0.03731 | 0.15821 | 0.11608 | 0.10957 | 0.05040
random_dirichlet,0.12709197496942626,0.49557 | 0.08638 | 0.01696 | 0.18493 | 0.16006 | 0.05610
random_dirichlet,0.127092296338886,0.66929 | 0.00546 | 0.13790 | 0.14888 | 0.02253 | 0.01595
random_dirichlet,0.12709275320141966,0.46388 | 0.00221 | 0.11418 | 0.13956 | 0.23213 | 0.04804
random_dirichlet,0.12709290303375465,0.50697 | 0.17918 | 0.00169 | 0.03709 | 0.19703 | 0.07803
random_dirichlet,0.12709297123039723,0.73267 | 0.07930 | 0.02742 | 0.03334 | 0.12701 | 0.00026
random_dirichlet,0.12709313707291908,0.46968 | 0.06889 | 0.13369 | 0.09019 | 0.21517 | 0.02239
random_dirichlet,0.12709378390572246,0.48097 | 0.01561 | 0.20030 | 0.07248 | 0.17703 | 0.05361
random_dirichlet,0.12709386291554547,0.57103 | 0.03829 | 0.00159 | 0.22605 | 0.07897 | 0.08408
random_dirichlet,0.12709387317690246,0.71943 | 0.13395 | 0.00535 | 0.06168 | 0.05989 | 0.01970
random_dirichlet,0.12709392660239813,0.67431 | 0.02968 | 0.16076 | 0.03274 | 0.03744 | 0.06507
random_dirichlet,0.127094161876378,0.51885 | 0.21602 | 0.07308 | 0.02887 | 0.14276 | 0.02041
random_dirichlet,0.12709430351440723,0.54518 | 0.10049 | 0.13172 | 0.11131 | 0.08955 | 0.02175
random_dirichlet,0.12709441884235914,0.55860 | 0.13125 | 0.04491 | 0.04676 | 0.10608 | 0.11240
random_dirichlet,0.12709447405808752,0.49996 | 0.16117 | 0.06417 | 0.02180 | 0.18749 | 0.06541
random_dirichlet,0.12709491102567183,0.46984 | 0.08521 | 0.14938 | 0.07383 | 0.21013 | 0.01161
random_dirichlet,0.1270950156784874,0.75867 | 0.00329 | 0.01547 | 0.11479 | 0.08246 | 0.02531
random_dirichlet,0.12709517587668803,0.49063 | 0.10122 | 0.20591 | 0.01601 | 0.16326 | 0.02297
random_dirichlet,0.12709573323257004,0.59371 | 0.22157 | 0.02554 | 0.00928 | 0.08347 | 0.06643
random_dirichlet,0.1270958089270267,0.73141 | 0.06715 | 0.01045 | 0.02498 | 0.08761 | 0.07840
random_dirichlet,0.1270958129071007,0.55575 | 0.07223 | 0.14274 | 0.03704 | 0.09658 | 0.09567
random_dirichlet,0.12709640964545413,0.66706 | 0.00549 | 0.19407 | 0.01576 | 0.03846 | 0.07915
random_dirichlet,0.12709722613551125,0.61305 | 0.01482 | 0.06162 | 0.27302 | 0.03407 | 0.00342
random_dirichlet,0.1270972377089141,0.71203 | 0.00757 | 0.13126 | 0.00690 | 0.04926 | 0.09299
random_dirichlet,0.12709725520717646,0.57916 | 0.06901 | 0.06596 | 0.08102 | 0.08284 | 0.12201
random_dirichlet,0.12709738719567754,0.49332 | 0.00399 | 0.08787 | 0.12829 | 0.16975 | 0.11677
random_dirichlet,0.12709740448331916,0.57934 | 0.00515 | 0.00306 | 0.02228 | 0.28131 | 0.10886
random_dirichlet,0.12709747982170364,0.57804 | 0.11847 | 0.00509 | 0.04030 | 0.10010 | 0.15799
random_dirichlet,0.12709809335753872,0.64313 | 0.15473 | 0.09713 | 0.00583 | 0.04857 | 0.05062
random_dirichlet,0.1270988005934655,0.72411 | 0.05912 | 0.03010 | 0.00015 | 0.07850 | 0.10802
random_dirichlet,0.12709939524176198,0.48184 | 0.02327 | 0.14348 | 0.02159 | 0.21175 | 0.11808
random_dirichlet,0.12709946592004415,0.56051 | 0.16823 | 0.02651 | 0.09213 | 0.08987 | 0.06273
random_dirichlet,0.12709949563583645,0.52203 | 0.09935 | 0.00190 | 0.21583 | 0.11423 | 0.04667
random_dirichlet,0.12709996166766782,0.54906 | 0.01126 | 0.12940 | 0.16782 | 0.08431 | 0.05814
random_dirichlet,0.12710024851093213,0.51961 | 0.12420 | 0.01627 | 0.14006 | 0.12689 | 0.07297
random_dirichlet,0.12710028630401904,0.52420 | 0.07200 | 0.14070 | 0.06161 | 0.11940 | 0.08208
random_dirichlet,0.12710084428608515,0.52267 | 0.26308 | 0.01690 | 0.04330 | 0.13971 | 0.01434
random_dirichlet,0.12710105961628124,0.56236 | 0.18329 | 0.09570 | 0.06457 | 0.07863 | 0.01545
random_dirichlet,0.12710147925620846,0.50976 | 0.00468 | 0.00183 | 0.03396 | 0.26753 | 0.18224
random_dirichlet,0.12710164132914364,0.62744 | 0.05265 | 0.04790 | 0.24340 | 0.02652 | 0.00209
random_dirichlet,0.1271017307443826,0.49633 | 0.11716 | 0.13698 | 0.01537 | 0.16384 | 0.07032
random_dirichlet,0.127101948976297,0.63974 | 0.19246 | 0.11051 | 0.00056 | 0.04383 | 0.01290
random_dirichlet,0.12710195580609732,0.65354 | 0.03290 | 0.08061 | 0.00572 | 0.05946 | 0.16777
random_dirichlet,0.12710199326203292,0.56283 | 0.01935 | 0.10079 | 0.03171 | 0.10545 | 0.17987
random_dirichlet,0.12710207758099534,0.49984 | 0.06121 | 0.04327 | 0.15181 | 0.15062 | 0.09325
random_dirichlet,0.12710233721932176,0.60890 | 0.15293 | 0.04023 | 0.11089 | 0.04943 | 0.03761
random_dirichlet,0.12710297306018487,0.50304 | 0.10850 | 0.00849 | 0.06482 | 0.17642 | 0.13873
random_dirichlet,0.12710306483614564,0.54509 | 0.09319 | 0.02907 | 0.08041 | 0.11316 | 0.13908
random_dirichlet,0.1271031635158485,0.74218 | 0.08004 | 0.00430 | 0.11924 | 0.04448 | 0.00977
random_dirichlet,0.12710316953915862,0.63316 | 0.09146 | 0.15936 | 0.07978 | 0.02924 | 0.00700
random_dirichlet,0.12710416098860186,0.56799 | 0.13376 | 0.04978 | 0.14381 | 0.06945 | 0.03521
random_dirichlet,0.127104176972676,0.63147 | 0.03486 | 0.05782 | 0.06793 | 0.05658 | 0.15133
random_dirichlet,0.12710443247191403,0.59772 | 0.08431 | 0.16810 | 0.02507 | 0.05666 | 0.06815
random_dirichlet,0.1271046851877947,0.46353 | 0.05538 | 0.19901 | 0.02307 | 0.25268 | 0.00632
random_dirichlet,0.12710503670561568,0.56327 | 0.22138 | 0.00358 | 0.06194 | 0.09088 | 0.05895
random_dirichlet,0.12710539849316435,0.45260 | 0.04286 | 0.10106 | 0.14896 | 0.24389 | 0.01062
random_dirichlet,0.12710541526038138,0.61697 | 0.07003 | 0.00084 | 0.13105 | 0.05605 | 0.12506
random_dirichlet,0.1271056084744638,0.47992 | 0.08075 | 0.10598 | 0.07190 | 0.18410 | 0.07734
random_dirichlet,0.12710565569956364,0.54422 | 0.13803 | 0.10907 | 0.09385 | 0.08688 | 0.02795
random_dirichlet,0.12710593368153666,0.51010 | 0.10164 | 0.01875 | 0.01961 | 0.17695 | 0.17295
random_dirichlet,0.12710599587510554,0.66511 | 0.01942 | 0.10268 | 0.08054 | 0.03350 | 0.09874
random_dirichlet,0.1271064190491232,0.47496 | 0.06463 | 0.11620 | 0.01931 | 0.24514 | 0.07977
random_dirichlet,0.12710657193665434,0.58486 | 0.03163 | 0.15510 | 0.00527 | 0.07788 | 0.14526
random_dirichlet,0.12710678042700685,0.47095 | 0.11288 | 0.02118 | 0.14687 | 0.19982 | 0.04829
random_dirichlet,0.1271072629796024,0.45557 | 0.02678 | 0.13132 | 0.10552 | 0.26046 | 0.02034
random_dirichlet,0.12710733570405905,0.46741 | 0.06605 | 0.02849 | 0.12496 | 0.25830 | 0.05480
random_dirichlet,0.12710740376423277,0.56305 | 0.06092 | 0.05386 | 0.03693 | 0.10391 | 0.18133
random_dirichlet,0.12710757648834908,0.58518 | 0.05766 | 0.05498 | 0.06035 | 0.08089 | 0.16095
random_dirichlet,0.12710768657425744,0.48968 | 0.21001 | 0.03903 | 0.04700 | 0.18365 | 0.03062
random_dirichlet,0.12710773625461486,0.51167 | 0.02652 | 0.14443 | 0.03357 | 0.14294 | 0.14086
random_dirichlet,0.12710815340555745,0.66343 | 0.04009 | 0.08958 | 0.02306 | 0.04515 | 0.13869
random_dirichlet,0.1271084586614563,0.51192 | 0.07549 | 0.09445 | 0.15365 | 0.11617 | 0.04833
random_dirichlet,0.12710848546129358,0.52834 | 0.06447 | 0.30291 | 0.00541 | 0.09282 | 0.00605
random_dirichlet,0.12710884236183115,0.54933 | 0.03116 | 0.08331 | 0.19158 | 0.08039 | 0.06423
random_dirichlet,0.12710891302173463,0.56931 | 0.11395 | 0.00608 | 0.00429 | 0.10934 | 0.19703
random_dirichlet,0.12710898536387094,0.51128 | 0.00771 | 0.16922 | 0.12505 | 0.11776 | 0.06898
random_dirichlet,0.12710911488593987,0.49186 | 0.14693 | 0.06444 | 0.15204 | 0.13929 | 0.00543
random_dirichlet,0.12710929011371538,0.67370 | 0.08168 | 0.06399 | 0.16367 | 0.01290 | 0.00405
random_dirichlet,0.1271095598613116,0.55871 | 0.08603 | 0.01303 | 0.04247 | 0.28808 | 0.01169
random_dirichlet,0.12710968060983227,0.48144 | 0.07310 | 0.07941 | 0.02982 | 0.20899 | 0.12724
random_dirichlet,0.12710989368424058,0.55764 | 0.14499 | 0.08686 | 0.05423 | 0.08404 | 0.07223
random_dirichlet,0.1271099380269312,0.60956 | 0.21340 | 0.12808 | 0.00022 | 0.04759 | 0.00116
random_dirichlet,0.12711019328963016,0.61665 | 0.08052 | 0.17543 | 0.09525 | 0.02923 | 0.00292
random_dirichlet,0.12711025131314183,0.49065 | 0.02996 | 0.06572 | 0.19829 | 0.14509 | 0.07029
random_dirichlet,0.12711134439081276,0.46337 | 0.01155 | 0.14943 | 0.03889 | 0.24582 | 0.09094
random_dirichlet,0.12711183085276986,0.61342 | 0.15536 | 0.13456 | 0.05794 | 0.03587 | 0.00284
random_dirichlet,0.1271122316247997,0.47934 | 0.15631 | 0.06433 | 0.01851 | 0.21897 | 0.06255
random_dirichlet,0.127112621823871,0.46261 | 0.01655 | 0.14704 | 0.06673 | 0.21629 | 0.09077
random_dirichlet,0.12711279034929854,0.50818 | 0.15535 | 0.06243 | 0.10300 | 0.12583 | 0.04522
random_dirichlet,0.1271128341488166,0.58718 | 0.16843 | 0.14487 | 0.00601 | 0.05770 | 0.03580
random_dirichlet,0.12711299025296838,0.46857 | 0.14712 | 0.04100 | 0.08831 | 0.21727 | 0.03773
random_dirichlet,0.12711299322763753,0.63063 | 0.12139 | 0.01307 | 0.03348 | 0.05667 | 0.14476
random_dirichlet,0.12711332697859326,0.53681 | 0.16483 | 0.11922 | 0.08391 | 0.08655 | 0.00867
random_dirichlet,0.1271135032805506,0.58726 | 0.17842 | 0.10735 | 0.07401 | 0.04956 | 0.00340
random_dirichlet,0.12711362658763448,0.62333 | 0.13116 | 0.01184 | 0.04670 | 0.05582 | 0.13115
random_dirichlet,0.12711392762836002,0.50938 | 0.07713 | 0.04587 | 0.14686 | 0.12733 | 0.09343
random_dirichlet,0.12711400623319713,0.48193 | 0.19524 | 0.06003 | 0.01271 | 0.20837 | 0.04173
random_dirichlet,0.12711449123078558,0.48923 | 0.23415 | 0.01433 | 0.06846 | 0.17234 | 0.02149
random_dirichlet,0.12711488410269153,0.48779 | 0.18287 | 0.02034 | 0.14424 | 0.14986 | 0.01491
random_dirichlet,0.12711504908988613,0.46400 | 0.00331 | 0.19025 | 0.10022 | 0.18259 | 0.05964
random_dirichlet,0.12711507334986513,0.48505 | 0.22641 | 0.02786 | 0.08223 | 0.17010 | 0.00834
random_dirichlet,0.12711549921345702,0.64086 | 0.03793 | 0.04709 | 0.00732 | 0.26153 | 0.00527
random_dirichlet,0.127115616478844,0.50210 | 0.14600 | 0.06886 | 0.04769 | 0.14572 | 0.08963
random_dirichlet,0.12711620317029296,0.49724 | 0.08448 | 0.00109 | 0.09792 | 0.16640 | 0.15287
random_dirichlet,0.12711623354482193,0.48063 | 0.04628 | 0.02562 | 0.17474 | 0.16908 | 0.10365
random_dirichlet,0.12711632616655894,0.46904 | 0.02857 | 0.11481 | 0.06993 | 0.28949 | 0.02816
random_dirichlet,0.1271164488425322,0.47329 | 0.00178 | 0.01061 | 0.24141 | 0.17588 | 0.09702
random_dirichlet,0.1271167164310847,0.61087 | 0.04573 | 0.20075 | 0.00611 | 0.04541 | 0.09113
random_dirichlet,0.12711680306000273,0.58087 | 0.15862 | 0.00239 | 0.01093 | 0.08716 | 0.16003
random_dirichlet,0.1271177849786338,0.61559 | 0.04782 | 0.08456 | 0.09843 | 0.04395 | 0.10965
random_dirichlet,0.1271178823042835,0.70851 | 0.01846 | 0.06382 | 0.06001 | 0.03132 | 0.11789
random_dirichlet,0.12711815121586673,0.64215 | 0.01972 | 0.12504 | 0.09615 | 0.02829 | 0.08866
random_dirichlet,0.1271186197260503,0.57988 | 0.02647 | 0.25194 | 0.03587 | 0.05223 | 0.05361
random_dirichlet,0.1271192879260417,0.68490 | 0.03889 | 0.03753 | 0.21301 | 0.00503 | 0.02064
random_dirichlet,0.1271196716546773,0.76293 | 0.03772 | 0.10656 | 0.01520 | 0.06597 | 0.01161
random_dirichlet,0.12712014067011662,0.52488 | 0.01338 | 0.12133 | 0.05907 | 0.12024 | 0.16110
random_dirichlet,0.1271204919601396,0.51655 | 0.09969 | 0.05128 | 0.16803 | 0.10606 | 0.05840
random_dirichlet,0.1271206227884061,0.51498 | 0.17254 | 0.13410 | 0.02791 | 0.11265 | 0.03782
random_dirichlet,0.1271207702694096,0.43933 | 0.00240 | 0.17845 | 0.16055 | 0.21536 | 0.00391
random_dirichlet,0.12712082220479523,0.56572 | 0.09980 | 0.06413 | 0.18209 | 0.05680 | 0.03146
random_dirichlet,0.12712112001098996,0.56305 | 0.09443 | 0.23936 | 0.04246 | 0.05544 | 0.00525
random_dirichlet,0.12712117074340148,0.52074 | 0.03695 | 0.26709 | 0.08197 | 0.08732 | 0.00592
random_dirichlet,0.12712137644979232,0.54097 | 0.00765 | 0.12516 | 0.25759 | 0.06659 | 0.00203
random_dirichlet,0.1271216458662385,0.58121 | 0.16007 | 0.16106 | 0.02824 | 0.05032 | 0.01909
random_dirichlet,0.12712164991175198,0.56172 | 0.08661 | 0.04668 | 0.02622 | 0.09589 | 0.18287
random_dirichlet,0.12712191106520832,0.51099 | 0.04909 | 0.25681 | 0.01437 | 0.11051 | 0.05823
random_dirichlet,0.12712242290081907,0.76659 | 0.06770 | 0.00701 | 0.06715 | 0.08106 | 0.01050
random_dirichlet,0.12712256964594712,0.48241 | 0.00142 | 0.07398 | 0.02252 | 0.21225 | 0.20743
random_dirichlet,0.12712322329788642,0.50549 | 0.07515 | 0.00349 | 0.07734 | 0.15541 | 0.18312
random_dirichlet,0.12712341712728148,0.47889 | 0.07560 | 0.15734 | 0.02854 | 0.16669 | 0.09294
random_dirichlet,0.127123688737288,0.46450 | 0.01549 | 0.13766 | 0.13618 | 0.17489 | 0.07128
random_dirichlet,0.12712394162309004,0.51351 | 0.05784 | 0.01754 | 0.23905 | 0.10658 | 0.06548
random_dirichlet,0.12712395789683592,0.46541 | 0.00930 | 0.32406 | 0.04680 | 0.15396 | 0.00047
random_dirichlet,0.1271240573172669,0.48455 | 0.04709 | 0.01028 | 0.11393 | 0.30458 | 0.03958
random_dirichlet,0.12712422167362125,0.62229 | 0.04658 | 0.09056 | 0.10991 | 0.03414 | 0.09652
random_dirichlet,0.12712428534777084,0.51923 | 0.15827 | 0.15038 | 0.06871 | 0.09513 | 0.00828
random_dirichlet,0.12712446368786767,0.49052 | 0.14142 | 0.01762 | 0.01040 | 0.26934 | 0.07071
random_dirichlet,0.127124527369022,0.45386 | 0.00884 | 0.01814 | 0.18370 | 0.29364 | 0.04182
random_dirichlet,0.12712485571839335,0.47746 | 0.08707 | 0.03258 | 0.21298 | 0.14841 | 0.04149
random_dirichlet,0.12712513342686682,0.61584 | 0.16309 | 0.03044 | 0.03298 | 0.04859 | 0.10907
random_dirichlet,0.12712570179924296,0.53850 | 0.04605 | 0.03663 | 0.01429 | 0.12844 | 0.23610
random_dirichlet,0.12712586686419333,0.77308 | 0.01908 | 0.00105 | 0.11551 | 0.05297 | 0.03832
random_dirichlet,0.12712605637130805,0.48487 | 0.01717 | 0.00669 | 0.12102 | 0.18264 | 0.18761
random_dirichlet,0.12712664050908293,0.75346 | 0.01083 | 0.15420 | 0.00556 | 0.03505 | 0.04091
random_dirichlet,0.1271267783504157,0.50182 | 0.13719 | 0.05652 | 0.01126 | 0.28689 | 0.00632
random_dirichlet,0.12712685276608174,0.57255 | 0.07141 | 0.29835 | 0.00230 | 0.04674 | 0.00865
random_dirichlet,0.12712744844767893,0.45697 | 0.05109 | 0.02412 | 0.11728 | 0.27293 | 0.07761
random_dirichlet,0.12712755795716774,0.48461 | 0.15391 | 0.02214 | 0.00976 | 0.19315 | 0.13644
random_dirichlet,0.12712771706406906,0.53157 | 0.08732 | 0.15506 | 0.09075 | 0.08389 | 0.05141
random_dirichlet,0.12712775969879458,0.48828 | 0.01398 | 0.03203 | 0.11468 | 0.16993 | 0.18110
random_dirichlet,0.1271286053548064,0.48976 | 0.16386 | 0.00844 | 0.02515 | 0.17706 | 0.13574
random_dirichlet,0.1271287674587599,0.70101 | 0.09035 | 0.14320 | 0.00231 | 0.01573 | 0.04741
random_dirichlet,0.12712908421063765,0.73042 | 0.04976 | 0.17394 | 0.02994 | 0.01023 | 0.00570
random_dirichlet,0.12712914659824745,0.51335 | 0.02932 | 0.22005 | 0.13761 | 0.08914 | 0.01053
random_dirichlet,0.12712939901510928,0.62639 | 0.27333 | 0.01812 | 0.03290 | 0.03605 | 0.01321
random_dirichlet,0.12712944773453103,0.67833 | 0.12325 | 0.00825 | 0.18118 | 0.00293 | 0.00606
random_dirichlet,0.1271296339477062,0.52243 | 0.14440 | 0.00974 | 0.01055 | 0.28888 | 0.02401
random_dirichlet,0.1271297282518463,0.47054 | 0.23922 | 0.03875 | 0.06034 | 0.18787 | 0.00327
random_dirichlet,0.12712987039625043,0.51211 | 0.03848 | 0.07848 | 0.22239 | 0.09881 | 0.04974
random_dirichlet,0.1271302484550996,0.50734 | 0.05037 | 0.00212 | 0.03410 | 0.30237 | 0.10370
random_dirichlet,0.12713065119279207,0.62443 | 0.00484 | 0.00358 | 0.23504 | 0.02940 | 0.10271
random_dirichlet,0.12713073285956564,0.52025 | 0.07734 | 0.06333 | 0.02814 | 0.12822 | 0.18271
random_dirichlet,0.1271309675890695,0.57751 | 0.08868 | 0.13553 | 0.07653 | 0.05078 | 0.07098
random_dirichlet,0.12713109524955848,0.49106 | 0.19948 | 0.06311 | 0.02130 | 0.15170 | 0.07335
random_dirichlet,0.12713114577259724,0.62270 | 0.16407 | 0.00232 | 0.10275 | 0.03303 | 0.07512
random_dirichlet,0.12713152129035993,0.48773 | 0.12199 | 0.18444 | 0.06600 | 0.12481 | 0.01503
random_dirichlet,0.12713221784788475,0.44034 | 0.04233 | 0.22884 | 0.02091 | 0.24413 | 0.02345
random_dirichlet,0.12713229000621906,0.60613 | 0.01158 | 0.19834 | 0.10947 | 0.02678 | 0.04770
random_dirichlet,0.12713278196807098,0.48277 | 0.08973 | 0.03669 | 0.09287 | 0.16380 | 0.13413
random_dirichlet,0.1271329244002202,0.64563 | 0.02585 | 0.07761 | 0.08889 | 0.02805 | 0.13397
random_dirichlet,0.1271329680913525,0.46947 | 0.12345 | 0.06078 | 0.17918 | 0.15037 | 0.01675
random_dirichlet,0.12713346134034015,0.46772 | 0.20943 | 0.00402 | 0.04811 | 0.22052 | 0.05020
random_dirichlet,0.1271335380870457,0.53081 | 0.01565 | 0.23392 | 0.03926 | 0.08787 | 0.09248
random_dirichlet,0.1271335447280035,0.59089 | 0.00769 | 0.24689 | 0.00877 | 0.04608 | 0.09969
random_dirichlet,0.1271336107123685,0.44399 | 0.11964 | 0.08550 | 0.14024 | 0.20724 | 0.00339
random_dirichlet,0.12713385876429065,0.49852 | 0.09567 | 0.02164 | 0.24595 | 0.10997 | 0.02825
random_dirichlet,0.1271339249357584,0.60765 | 0.07419 | 0.26970 | 0.00414 | 0.02495 | 0.01938
random_dirichlet,0.1271340155859911,0.53258 | 0.06535 | 0.10441 | 0.00467 | 0.11115 | 0.18185
random_dirichlet,0.1271341169356607,0.46082 | 0.12159 | 0.15508 | 0.00799 | 0.19206 | 0.06246
random_dirichlet,0.12713418941785984,0.65193 | 0.14848 | 0.02074 | 0.15440 | 0.00863 | 0.01582
random_dirichlet,0.12713423910568725,0.67743 | 0.04923 | 0.13481 | 0.05899 | 0.00982 | 0.06972
random_dirichlet,0.12713434239100035,0.53388 | 0.17752 | 0.08373 | 0.07521 | 0.08328 | 0.04637
random_dirichlet,0.1271347492560678,0.64713 | 0.07012 | 0.21721 | 0.03367 | 0.00908 | 0.02280
random_dirichlet,0.1271351262770308,0.52346 | 0.00702 | 0.03967 | 0.08731 | 0.32625 | 0.01629
random_dirichlet,0.12713535669243745,0.48398 | 0.01549 | 0.06454 | 0.14537 | 0.15226 | 0.13836
random_dirichlet,0.12713551029106385,0.57293 | 0.01699 | 0.09363 | 0.18343 | 0.05046 | 0.08257
random_dirichlet,0.127135555675895,0.46252 | 0.03897 | 0.02160 | 0.06784 | 0.24034 | 0.16873
random_dirichlet,0.1271356700427713,0.45373 | 0.06218 | 0.17976 | 0.01467 | 0.20562 | 0.08404
random_dirichlet,0.1271358236276199,0.49409 | 0.01334 | 0.03547 | 0.15506 | 0.14379 | 0.15825
random_dirichlet,0.12713613426160808,0.53348 | 0.07183 | 0.00132 | 0.15732 | 0.09645 | 0.13961
random_dirichlet,0.127136182228267,0.48606 | 0.10991 | 0.09002 | 0.05140 | 0.14985 | 0.11275
random_dirichlet,0.12713642996105998,0.56875 | 0.02763 | 0.07507 | 0.05617 | 0.07881 | 0.19357
random_dirichlet,0.12713658537677805,0.63755 | 0.11681 | 0.03176 | 0.09780 | 0.02412 | 0.09196
random_dirichlet,0.127136760268887,0.63775 | 0.15160 | 0.09684 | 0.06372 | 0.01616 | 0.03392
random_dirichlet,0.12713716855632293,0.49270 | 0.14957 | 0.13216 | 0.09831 | 0.11497 | 0.01227
random_dirichlet,0.1271372331711611,0.55542 | 0.27446 | 0.03507 | 0.02659 | 0.07363 | 0.03482
random_dirichlet,0.12713772682902744,0.43783 | 0.05888 | 0.15197 | 0.07399 | 0.26828 | 0.00905
random_dirichlet,0.1271378487618645,0.49929 | 0.04413 | 0.09345 | 0.08345 | 0.13307 | 0.14660
random_dirichlet,0.12713787044612557,0.70939 | 0.11258 | 0.03688 | 0.10628 | 0.00372 | 0.03115
random_dirichlet,0.12713792402757146,0.46539 | 0.05008 | 0.05784 | 0.05391 | 0.29380 | 0.07897
random_dirichlet,0.12713801432553506,0.67377 | 0.24617 | 0.03306 | 0.02758 | 0.01633 | 0.00310
random_dirichlet,0.12713833206478464,0.67577 | 0.15287 | 0.12226 | 0.03953 | 0.00412 | 0.00546
random_dirichlet,0.1271385308921734,0.55072 | 0.10565 | 0.02795 | 0.25804 | 0.05334 | 0.00430
random_dirichlet,0.12713863998850247,0.50148 | 0.01692 | 0.07238 | 0.29902 | 0.09707 | 0.01313
random_dirichlet,0.12713865208067798,0.57484 | 0.03134 | 0.27417 | 0.06286 | 0.03744 | 0.01934
random_dirichlet,0.12713866374269756,0.48501 | 0.28243 | 0.01241 | 0.00725 | 0.17218 | 0.04073
random_dirichlet,0.12713902632689927,0.47886 | 0.11147 | 0.09432 | 0.03293 | 0.16260 | 0.11982
random_dirichlet,0.12713918329996268,0.46430 | 0.09045 | 0.07354 | 0.01779 | 0.21059 | 0.14332
random_dirichlet,0.12713945541107358,0.71203 | 0.01856 | 0.06374 | 0.10347 | 0.00824 | 0.09397
random_dirichlet,0.1271397204795201,0.46658 | 0.17305 | 0.03397 | 0.12559 | 0.16422 | 0.03660
random_dirichlet,0.1271398758175638,0.64368 | 0.14580 | 0.02021 | 0.14312 | 0.01103 | 0.03616
random_dirichlet,0.12714010877962317,0.55013 | 0.08588 | 0.02429 | 0.00074 | 0.30446 | 0.03451
random_dirichlet,0.1271404037645559,0.46366 | 0.04207 | 0.04037 | 0.02711 | 0.24520 | 0.18159
random_dirichlet,0.1271404825807331,0.64377 | 0.06744 | 0.11133 | 0.02233 | 0.02627 | 0.12887
random_dirichlet,0.12714050737411495,0.51548 | 0.12090 | 0.10231 | 0.15650 | 0.08571 | 0.01908
random_dirichlet,0.12714058121611962,0.47412 | 0.07991 | 0.05749 | 0.01087 | 0.29066 | 0.08695
random_dirichlet,0.1271409503374362,0.76402 | 0.00141 | 0.01681 | 0.05514 | 0.15745 | 0.00517
random_dirichlet,0.127141322075514,0.44044 | 0.07768 | 0.12881 | 0.07271 | 0.27580 | 0.00456
random_dirichlet,0.12714137277195992,0.50427 | 0.17077 | 0.09240 | 0.06911 | 0.10999 | 0.05347
random_dirichlet,0.12714258136017828,0.56653 | 0.01672 | 0.05380 | 0.28841 | 0.04245 | 0.03208
random_dirichlet,0.12714277919320946,0.62168 | 0.17742 | 0.07750 | 0.01339 | 0.03004 | 0.07996
random_dirichlet,0.12714291740166006,0.75628 | 0.00635 | 0.17037 | 0.03684 | 0.01049 | 0.01967
random_dirichlet,0.12714323331934008,0.43859 | 0.02383 | 0.05830 | 0.12949 | 0.27069 | 0.07910
