model_name,fold,feature,coefficient,abs_coefficient,intercept
Ridge_RobustScaler_baseline,2,TotalBsmtSF,0.00017599763991515028,0.00017599763991515028,12.045983695483528
Ridge_RobustScaler_baseline,2,1stFlrSF,0.02826503523675824,0.02826503523675824,12.045983695483528
Ridge_RobustScaler_baseline,2,2ndFlrSF,0.0017935461428351892,0.0017935461428351892,12.045983695483528
Ridge_RobustScaler_baseline,2,LowQualFinSF,-0.00025323920473534575,0.00025323920473534575,12.045983695483528
Ridge_RobustScaler_baseline,2,GrLivArea,0.0430194036644938,0.0430194036644938,12.045983695483528
Ridge_RobustScaler_baseline,2,BsmtFullBath,0.0058249025195334665,0.0058249025195334665,12.045983695483528
Ridge_RobustScaler_baseline,2,BsmtHalfBath,-0.006358366782509113,0.006358366782509113,12.045983695483528
Ridge_RobustScaler_baseline,2,FullBath,0.015989892411534812,0.015989892411534812,12.045983695483528
Ridge_RobustScaler_baseline,2,HalfBath,0.020043025880983018,0.020043025880983018,12.045983695483528
Ridge_RobustScaler_baseline,2,BedroomAbvGr,-0.008999777470775848,0.008999777470775848,12.045983695483528
Ridge_RobustScaler_baseline,2,KitchenAbvGr,-0.0387284196246365,0.0387284196246365,12.045983695483528
Ridge_RobustScaler_baseline,2,TotRmsAbvGrd,0.006409284600919837,0.006409284600919837,12.045983695483528
Ridge_RobustScaler_baseline,2,Fireplaces,0.01132986513988865,0.01132986513988865,12.045983695483528
Ridge_RobustScaler_baseline,2,GarageYrBlt,-0.004409026914584948,0.004409026914584948,12.045983695483528
Ridge_RobustScaler_baseline,2,GarageCars,0.035048260001385376,0.035048260001385376,12.045983695483528
Ridge_RobustScaler_baseline,2,GarageArea,0.0027656009143108367,0.0027656009143108367,12.045983695483528
Ridge_RobustScaler_baseline,2,WoodDeckSF,0.021333587708500815,0.021333587708500815,12.045983695483528
Ridge_RobustScaler_baseline,2,OpenPorchSF,0.01578657531537872,0.01578657531537872,12.045983695483528
Ridge_RobustScaler_baseline,2,EnclosedPorch,0.001301380932179651,0.001301380932179651,12.045983695483528
Ridge_RobustScaler_baseline,2,3SsnPorch,-0.0033120500521033477,0.0033120500521033477,12.045983695483528
Ridge_RobustScaler_baseline,2,ScreenPorch,0.00803179684264154,0.00803179684264154,12.045983695483528
Ridge_RobustScaler_baseline,2,PoolArea,0.013569596009841492,0.013569596009841492,12.045983695483528
Ridge_RobustScaler_baseline,2,MiscVal,-0.004964256108918934,0.004964256108918934,12.045983695483528
Ridge_RobustScaler_baseline,2,MoSold,-0.002745880080109924,0.002745880080109924,12.045983695483528
Ridge_RobustScaler_baseline,2,YrSold,-0.0073094889520781674,0.0073094889520781674,12.045983695483528
Ridge_RobustScaler_baseline,2,TotalSF,0.0409066812416334,0.0409066812416334,12.045983695483528
Ridge_RobustScaler_baseline,2,LivingPlusBasementSF,0.04436830257507432,0.04436830257507432,12.045983695483528
