model_name,feature,mean_importance,std_importance,max_importance
CatBoost_research_v1,Condition1__Feedr,0.0004028651383311422,0.0009008338350732901,0.002014325691655711
CatBoost_research_v1,BsmtFinType1__Unf,0.0003970669920376503,0.0008878687858175537,0.0019853349601882514
CatBoost_research_v1,LandSlope__Mod,0.0003932734662477409,0.0008793862042769178,0.0019663673312387045
CatBoost_research_v1,BsmtFinType2__Unf,0.00034923345939910557,0.0005273407020471039,0.001187426451352489
CatBoost_research_v1,GarageCond__Gd,0.0003125955986571941,0.0006491934651172369,0.0014717565383812695
CatBoost_research_v1,BsmtExposure__NoFeature,0.0003014008673924562,0.0006739528279669318,0.001507004336962281
CatBoost_research_v1,Condition1__PosN,0.00029354347853653327,0.0004669033967938677,0.0010698176404964532
CatBoost_research_v1,BsmtQual__Fa,0.00029284195832918246,0.00046418304710096496,0.0010627788369479084
CatBoost_research_v1,BsmtFinType2__LwQ,0.00028836968956624115,0.0006265875421350966,0.0014089539136389567
CatBoost_research_v1,ExterCond__Po,0.0002798783655976343,0.0006156461553044635,0.0013810884248469156
CatBoost_research_v1,Electrical__FuseF,0.0002627245937483316,0.00024475906956425024,0.0005175648060804115
CatBoost_research_v1,HasPool,0.00026145271405499966,0.0004875412283529459,0.0011288993410311639
CatBoost_research_v1,HasOpenPorch,0.0002195762962429244,0.0004909875246468106,0.001097881481214622
